frame,exercise_type,form_label,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
155,bridge,1,0.14416992664337158,0.6102192401885986,0.04036251828074455,0.9999898076057434,0.12722867727279663,0.6138866543769836,0.06400538980960846,0.9999725818634033,0.1274143010377884,0.6144999861717224,0.06388886272907257,0.9999667406082153,0.12766294181346893,0.6153330206871033,0.06382134556770325,0.9999730587005615,0.12640805542469025,0.6154261827468872,0.004106434993445873,0.9999906420707703,0.12586812674999237,0.6172171831130981,0.0040563009679317474,0.9999920129776001,0.12523464858531952,0.6193423867225647,0.0038575734943151474,0.9999931454658508,0.13604500889778137,0.6281362771987915,0.18155689537525177,0.9999656081199646,0.13205741345882416,0.6331366896629333,-0.08698222041130066,0.9999954104423523,0.16551388800144196,0.6129147410392761,0.08851601928472519,0.9999359250068665,0.1642073541879654,0.6150171160697937,0.010440417565405369,0.9999852180480957,0.2557635009288788,0.6330299973487854,0.3554545044898987,0.9998199343681335,0.22291596233844757,0.6594511270523071,-0.279981791973114,0.9999994039535522,0.4093685746192932,0.6445183157920837,0.4399466812610626,0.10778526216745377,0.3853149116039276,0.679002046585083,-0.4266314208507538,0.9968250393867493,0.5487150549888611,0.6447851657867432,0.40617096424102783,0.18957719206809998,0.5475265979766846,0.6847347617149353,-0.5081104636192322,0.9956479072570801,0.5946374535560608,0.6444438099861145,0.41974955797195435,0.18011786043643951,0.5971713066101074,0.6911565661430359,-0.5660984516143799,0.9904522895812988,0.5986908674240112,0.6442530751228333,0.3747498393058777,0.1759684532880783,0.6037707924842834,0.6860551238059998,-0.5431895852088928,0.9894475936889648,0.5797926187515259,0.6453650593757629,0.3839627802371979,0.1702803075313568,0.5859796404838562,0.6812497973442078,-0.4972631633281708,0.9825025200843811,0.5315250754356384,0.6235538125038147,0.2042757272720337,0.9999227523803711,0.5302636623382568,0.6477953195571899,-0.20427903532981873,0.9999719858169556,0.6789320707321167,0.5449024438858032,0.15832969546318054,0.5892412662506104,0.6900871992111206,0.5599305033683777,-0.28364020586013794,0.9960373044013977,0.7109862565994263,0.6386054754257202,0.3792518973350525,0.7622379660606384,0.738734781742096,0.6652985215187073,-0.10986821353435516,0.995618999004364,0.6906589865684509,0.6550236940383911,0.39545896649360657,0.8186620473861694,0.7252203822135925,0.6837930679321289,-0.09011711180210114,0.9912911057472229,0.804330050945282,0.6539890170097351,0.4003664255142212,0.8606223464012146,0.8535236716270447,0.683094322681427,-0.10756586492061615,0.9944608807563782
162,bridge,1,0.14705216884613037,0.6101351380348206,0.04319657385349274,0.9999681115150452,0.12879277765750885,0.6137540936470032,0.06814679503440857,0.9999242424964905,0.12860679626464844,0.6143051385879517,0.06799719482660294,0.9998937249183655,0.128525972366333,0.6150442361831665,0.06789033859968185,0.9999328255653381,0.1279946118593216,0.6155476570129395,0.001695871353149414,0.9999722838401794,0.12707874178886414,0.6173968315124512,0.0016537097981199622,0.9999719858169556,0.12622317671775818,0.6197010278701782,0.0014416647609323263,0.999979555606842,0.1358533501625061,0.6281953454017639,0.18790613114833832,0.999878466129303,0.13193616271018982,0.6332526206970215,-0.10044333338737488,0.999976396560669,0.16892999410629272,0.6129149198532104,0.09288418292999268,0.9997847676277161,0.16806061565876007,0.615260899066925,0.006586039438843727,0.9999546408653259,0.25820067524909973,0.6323265433311462,0.37474772334098816,0.9996553063392639,0.2243729680776596,0.6589797735214233,-0.29591578245162964,0.9999976754188538,0.408152312040329,0.6421195268630981,0.49175024032592773,0.06959259510040283,0.38926729559898376,0.678857147693634,-0.4432632625102997,0.9943795800209045,0.5356345176696777,0.6408918499946594,0.4480786919593811,0.13277237117290497,0.5493162274360657,0.6842471957206726,-0.5023525953292847,0.9922073483467102,0.5768463015556335,0.64242023229599,0.4658881425857544,0.13270603120326996,0.5962538123130798,0.6928703784942627,-0.561137318611145,0.9845700263977051,0.5804484486579895,0.6432125568389893,0.41036415100097656,0.13040167093276978,0.6032865047454834,0.6864807605743408,-0.540463924407959,0.9831250309944153,0.5652852058410645,0.643440306186676,0.4216252267360687,0.12993673980236053,0.5853468179702759,0.6819296479225159,-0.49232763051986694,0.9729396104812622,0.5322718620300293,0.630087673664093,0.20821179449558258,0.9998971223831177,0.530274510383606,0.6532459855079651,-0.208240807056427,0.9999446272850037,0.6631403565406799,0.5504816174507141,0.14894212782382965,0.576794445514679,0.6709777116775513,0.5639099478721619,-0.2677619159221649,0.9913370013237,0.7065432071685791,0.6434816122055054,0.373208224773407,0.6831930875778198,0.7338299751281738,0.6654779314994812,-0.07415144890546799,0.9942854046821594,0.6948831081390381,0.6618167757987976,0.3936965763568878,0.7604328989982605,0.7212789058685303,0.6846718192100525,-0.0521676167845726,0.9880135655403137,0.8019416928291321,0.6574008464813232,0.3892042636871338,0.8098446726799011,0.8473581671714783,0.6832091808319092,-0.07445114850997925,0.9931894540786743
163,bridge,1,0.14708039164543152,0.6100589632987976,0.04391138628125191,0.9999621510505676,0.12879574298858643,0.613754153251648,0.06873181462287903,0.9999120831489563,0.1286095827817917,0.6143043637275696,0.06858957558870316,0.9998764395713806,0.12852852046489716,0.6150403618812561,0.06849147379398346,0.9999232292175293,0.12799739837646484,0.6155416369438171,0.0032066786661744118,0.9999671578407288,0.12708236277103424,0.61738121509552,0.003164618043228984,0.9999665021896362,0.1262298822402954,0.6196931004524231,0.0029606185853481293,0.999975860118866,0.1358630657196045,0.628200113773346,0.18820834159851074,0.9998565912246704,0.131971076130867,0.6332194209098816,-0.10106207430362701,0.9999709129333496,0.16909612715244293,0.6128662824630737,0.0934143140912056,0.9997395873069763,0.16823258996009827,0.6151814460754395,0.008292635902762413,0.9999445676803589,0.2584879398345947,0.6318191289901733,0.3758634328842163,0.9996209740638733,0.2251143753528595,0.6588693261146545,-0.29593387246131897,0.999997079372406,0.4077182114124298,0.6411702036857605,0.4897322356700897,0.06507309526205063,0.389950692653656,0.6788167953491211,-0.437956839799881,0.9938493371009827,0.5356065034866333,0.6409757733345032,0.4445934593677521,0.12565958499908447,0.5493953227996826,0.6842496991157532,-0.4913482964038849,0.9914134740829468,0.5767760276794434,0.6429030895233154,0.46140924096107483,0.12675857543945312,0.5962725877761841,0.6928994059562683,-0.5491969585418701,0.9832821488380432,0.5805410146713257,0.643757700920105,0.40703606605529785,0.12471040338277817,0.6033727526664734,0.6867974400520325,-0.5291478633880615,0.9817542433738708,0.5650933980941772,0.6437719464302063,0.41849496960639954,0.12481698393821716,0.585569441318512,0.6822430491447449,-0.4813736081123352,0.970833420753479,0.5320959687232971,0.6302995681762695,0.20866794884204865,0.9998933672904968,0.5302319526672363,0.6533258557319641,-0.2086995244026184,0.999939501285553,0.6628538370132446,0.5510038137435913,0.14984939992427826,0.5746971964836121,0.6703006029129028,0.564803421497345,-0.2685389816761017,0.9903421401977539,0.7067020535469055,0.6438053846359253,0.37311628460884094,0.6750567555427551,0.7335125207901001,0.6653699278831482,-0.06783057749271393,0.9938669204711914,0.6948913335800171,0.6626945734024048,0.39355453848838806,0.753787100315094,0.7198173999786377,0.6845470666885376,-0.044754866510629654,0.9869493842124939,0.8035439848899841,0.6577905416488647,0.38922378420829773,0.8050245642662048,0.8462556600570679,0.6823425889015198,-0.06765760481357574,0.9928219318389893
164,bridge,1,0.1472659856081009,0.6099811792373657,0.04402225464582443,0.9999561905860901,0.12881262600421906,0.6137524843215942,0.06893915683031082,0.9999001622200012,0.1286228597164154,0.6143034100532532,0.06878777593374252,0.9998589158058167,0.12854282557964325,0.6150400638580322,0.06868048757314682,0.9999136924743652,0.12802782654762268,0.6155040264129639,0.0041269296780228615,0.9999622702598572,0.12711283564567566,0.6173239946365356,0.004084150772541761,0.9999611973762512,0.12626531720161438,0.6196327805519104,0.003885747166350484,0.9999722838401794,0.13589909672737122,0.6282328367233276,0.18898078799247742,0.9998335242271423,0.13204599916934967,0.6331851482391357,-0.10103052109479904,0.999965488910675,0.1694050133228302,0.6128526926040649,0.09389496594667435,0.999699056148529,0.1685325652360916,0.6150975823402405,0.009310400113463402,0.9999356269836426,0.2585645020008087,0.6315493583679199,0.3773501217365265,0.9995934367179871,0.2257467806339264,0.6588181257247925,-0.29525643587112427,0.999996542930603,0.4066092073917389,0.6404832005500793,0.49399077892303467,0.06083695963025093,0.39063289761543274,0.6788154244422913,-0.43720245361328125,0.9934212565422058,0.5347925424575806,0.6406375765800476,0.44595885276794434,0.11892963945865631,0.549515426158905,0.6842535734176636,-0.4830035865306854,0.9907277822494507,0.57490473985672,0.6426897048950195,0.46229037642478943,0.12119843065738678,0.5963148474693298,0.6929776668548584,-0.5402972102165222,0.9821692109107971,0.578729510307312,0.6435911655426025,0.4074915647506714,0.11939363926649094,0.6034329533576965,0.6869253516197205,-0.5208711624145508,0.9805793166160583,0.5638533234596252,0.6436013579368591,0.4196038842201233,0.12005947530269623,0.5859386920928955,0.6824337840080261,-0.47315147519111633,0.9690455198287964,0.5319929122924805,0.6302417516708374,0.2086973935365677,0.9998906254768372,0.5301485061645508,0.6533691883087158,-0.20872841775417328,0.9999350905418396,0.6625692248344421,0.5509265661239624,0.14876709878444672,0.5731415748596191,0.6697931289672852,0.5649890303611755,-0.2737814784049988,0.9893295168876648,0.7067380547523499,0.6437802910804749,0.3724493086338043,0.6674384474754333,0.7333394885063171,0.6652440428733826,-0.06591373682022095,0.9934160709381104,0.6958765387535095,0.6627819538116455,0.3932356536388397,0.7477335929870605,0.719158947467804,0.684488832950592,-0.042021892964839935,0.985885739326477,0.804719865322113,0.6578109264373779,0.3872157335281372,0.800356388092041,0.8462472558021545,0.6817841529846191,-0.06373081356287003,0.9924300312995911
165,bridge,1,0.14757753908634186,0.6099749207496643,0.035842347890138626,0.9999522566795349,0.12899860739707947,0.6137862801551819,0.06110405549407005,0.9998929500579834,0.12879176437854767,0.6143457889556885,0.060951098799705505,0.9998490214347839,0.1286948174238205,0.6151061058044434,0.06086107715964317,0.999907374382019,0.12818071246147156,0.6155051589012146,-0.006989666726440191,0.9999596476554871,0.1272362619638443,0.6173266768455505,-0.0070493570528924465,0.9999585747718811,0.12636780738830566,0.6196380257606506,-0.007273890543729067,0.9999703168869019,0.1359376311302185,0.6285211443901062,0.18377892673015594,0.9998249411582947,0.13218306005001068,0.6331859827041626,-0.12016050517559052,0.9999638199806213,0.16968443989753723,0.612876832485199,0.08697663247585297,0.9996825456619263,0.16873174905776978,0.6150833964347839,-0.0012990414397791028,0.9999316930770874,0.2589055299758911,0.6315597891807556,0.3771079182624817,0.9995919466018677,0.2265714406967163,0.6591808795928955,-0.31681329011917114,0.9999963641166687,0.4027598202228546,0.6390475630760193,0.49956896901130676,0.05735617130994797,0.3802622854709625,0.6802355051040649,-0.4777615964412689,0.9932388067245483,0.5350968241691589,0.6421954035758972,0.44710689783096313,0.11326688528060913,0.5470119118690491,0.684157133102417,-0.5606749653816223,0.9905121922492981,0.5753411054611206,0.6430137157440186,0.46376508474349976,0.11667775362730026,0.5949422121047974,0.6928406357765198,-0.6250505447387695,0.9818475246429443,0.5782718062400818,0.6436163187026978,0.40728431940078735,0.11509552597999573,0.6026308536529541,0.6870654821395874,-0.6018401384353638,0.9802172183990479,0.5632398724555969,0.6441292762756348,0.41998323798179626,0.1162661537528038,0.5844556093215942,0.6826267242431641,-0.5496162176132202,0.9683231711387634,0.5317980647087097,0.6299446821212769,0.21415498852729797,0.9998918175697327,0.5300520062446594,0.6529201865196228,-0.21422332525253296,0.9999343156814575,0.6615970730781555,0.5509418249130249,0.16447244584560394,0.5704588890075684,0.6690115332603455,0.5660187005996704,-0.27897512912750244,0.988758385181427,0.7069839835166931,0.643761396408081,0.3998176157474518,0.6659142374992371,0.7333396673202515,0.6650623083114624,-0.052540458738803864,0.9932096004486084,0.6958616375923157,0.6624995470046997,0.4212217926979065,0.7467494010925293,0.7190805673599243,0.6837438941001892,-0.027296485379338264,0.9853965640068054,0.8074774742126465,0.6577903032302856,0.41591668128967285,0.7999565601348877,0.8456214666366577,0.6812765598297119,-0.04721849411725998,0.992243230342865
166,bridge,1,0.14783518016338348,0.6099700331687927,0.03528205305337906,0.9999493360519409,0.12909850478172302,0.6138042211532593,0.060515113174915314,0.9998869895935059,0.12887874245643616,0.6143659949302673,0.060363125056028366,0.9998406767845154,0.12876661121845245,0.6151368021965027,0.06027412787079811,0.9999024271965027,0.1282874047756195,0.6155048608779907,-0.007794042117893696,0.9999574422836304,0.12733350694179535,0.6173263788223267,-0.007851285859942436,0.9999563694000244,0.12645824253559113,0.6196382641792297,-0.008073798380792141,0.9999687671661377,0.13594874739646912,0.6287052631378174,0.18283450603485107,0.9998168349266052,0.13231287896633148,0.6331853270530701,-0.12184339761734009,0.9999620914459229,0.17002294957637787,0.6128894090652466,0.08625157177448273,0.999668538570404,0.16897247731685638,0.6150691509246826,-0.0022322589065879583,0.9999284744262695,0.2592700123786926,0.6317085027694702,0.37689799070358276,0.99958336353302,0.22765162587165833,0.6592292189598083,-0.3195401132106781,0.9999961256980896,0.4027042090892792,0.6386339664459229,0.49577316641807556,0.05414691939949989,0.3807510733604431,0.6799986362457275,-0.4775044620037079,0.9929822087287903,0.5343700051307678,0.641817033290863,0.44328662753105164,0.10794682055711746,0.5468820333480835,0.6840290427207947,-0.5611283183097839,0.990186333656311,0.5770264267921448,0.6429667472839355,0.45971187949180603,0.11233391612768173,0.5946496725082397,0.692707359790802,-0.6250113248825073,0.9813459515571594,0.5784186720848083,0.6433072686195374,0.4048812687397003,0.1109343022108078,0.6024646759033203,0.6871092319488525,-0.6023054122924805,0.9796656370162964,0.5633183717727661,0.6441440582275391,0.4167954921722412,0.11251835525035858,0.5843632221221924,0.6827024221420288,-0.5504354238510132,0.9673643708229065,0.5317355394363403,0.6299748420715332,0.21575933694839478,0.9998912811279297,0.5299080014228821,0.652621328830719,-0.2158116102218628,0.9999324679374695,0.661383867263794,0.5510016679763794,0.16812562942504883,0.5702053308486938,0.6689949035644531,0.5663744211196899,-0.2790990471839905,0.9884702563285828,0.7075108289718628,0.6439292430877686,0.40174898505210876,0.6662576198577881,0.7333739399909973,0.6650295257568359,-0.054802753031253815,0.9931862354278564,0.6970269083976746,0.6623746752738953,0.42276784777641296,0.747343897819519,0.7190930247306824,0.6834772825241089,-0.030577005818486214,0.9852344393730164,0.8104881644248962,0.6580395698547363,0.4184976816177368,0.8007336258888245,0.8454882502555847,0.6811043620109558,-0.051362860947847366,0.9922177791595459
167,bridge,1,0.14800427854061127,0.6099669933319092,0.03404983878135681,0.9999470710754395,0.1291397213935852,0.6138342022895813,0.05898699909448624,0.999882161617279,0.1289156675338745,0.6143988966941833,0.05883435532450676,0.9998339414596558,0.12879504263401031,0.6151837706565857,0.058746956288814545,0.9998981952667236,0.128345787525177,0.6155080795288086,-0.009408695623278618,0.9999558925628662,0.12739653885364532,0.6173309683799744,-0.009465481154620647,0.9999548196792603,0.1265256255865097,0.6196467280387878,-0.009690843522548676,0.9999676942825317,0.13595008850097656,0.6288667321205139,0.1808352917432785,0.9998105764389038,0.13243529200553894,0.6331842541694641,-0.12396533042192459,0.9999610185623169,0.17028959095478058,0.612902045249939,0.08488310873508453,0.9996576309204102,0.16913165152072906,0.6150571703910828,-0.003664111951366067,0.9999262690544128,0.25934094190597534,0.6317711472511292,0.37668147683143616,0.9995760917663574,0.22825759649276733,0.6592267751693726,-0.32143598794937134,0.9999959468841553,0.4021942913532257,0.6381511092185974,0.4967460334300995,0.05130133405327797,0.3805537223815918,0.6796633005142212,-0.4810423254966736,0.9927571415901184,0.5332395434379578,0.6415566802024841,0.4461296498775482,0.10346047580242157,0.5468184947967529,0.6839151978492737,-0.5681201815605164,0.9899661540985107,0.5772519111633301,0.6429350972175598,0.46343058347702026,0.10879245400428772,0.5944030284881592,0.6925933957099915,-0.6321094036102295,0.9810174703598022,0.5786547660827637,0.6431094408035278,0.40698713064193726,0.10754501074552536,0.6022565364837646,0.6871556043624878,-0.6105678081512451,0.9793028831481934,0.5633389353752136,0.6441584229469299,0.41909778118133545,0.1094532385468483,0.5842453837394714,0.6827791333198547,-0.5579487085342407,0.966717004776001,0.5316687226295471,0.6299800276756287,0.21632185578346252,0.9998908042907715,0.5298125147819519,0.6524226665496826,-0.2163688838481903,0.9999310970306396,0.661196768283844,0.5510506629943848,0.1713022142648697,0.570221483707428,0.6691212058067322,0.5664800405502319,-0.2791558802127838,0.9881514310836792,0.7080192565917969,0.6440050005912781,0.3988143503665924,0.6674528121948242,0.7333790063858032,0.6649125218391418,-0.05774910748004913,0.9931567311286926,0.6969179511070251,0.6622942090034485,0.4191760718822479,0.7485175132751465,0.7190688252449036,0.6831852197647095,-0.034166719764471054,0.9851225018501282,0.8122816681861877,0.6582878828048706,0.4149703085422516,0.801838755607605,0.8454864621162415,0.6810017824172974,-0.05542044714093208,0.992190957069397
168,bridge,1,0.14804871380329132,0.6099644303321838,0.03401857241988182,0.9999450445175171,0.12914589047431946,0.613854706287384,0.05871143192052841,0.9998776912689209,0.1289222687482834,0.6144233345985413,0.05855868384242058,0.9998273849487305,0.12880036234855652,0.6152206659317017,0.05847179517149925,0.9998940825462341,0.1283501386642456,0.6155096888542175,-0.009651833213865757,0.9999545812606812,0.12740769982337952,0.6173326969146729,-0.009707343764603138,0.99995356798172,0.12654449045658112,0.6196492314338684,-0.009933347813785076,0.9999668002128601,0.13594141602516174,0.6289929151535034,0.1802966594696045,0.9998046159744263,0.13248693943023682,0.6331761479377747,-0.12436643987894058,0.9999602437019348,0.17037852108478546,0.6129139065742493,0.08479081094264984,0.9996488094329834,0.16916824877262115,0.6150434613227844,-0.0036807970609515905,0.9999246597290039,0.25933411717414856,0.631919801235199,0.3765338957309723,0.9995704293251038,0.22845366597175598,0.6592246294021606,-0.3218930959701538,0.9999958276748657,0.4012610614299774,0.6379814147949219,0.5005685091018677,0.048722412437200546,0.37932097911834717,0.6795347929000854,-0.48056790232658386,0.9926067590713501,0.531415581703186,0.6414632797241211,0.4527197778224945,0.09947424381971359,0.5467697381973267,0.6838251948356628,-0.5664833188056946,0.9898396730422974,0.5762572884559631,0.642879843711853,0.4708089828491211,0.10563488304615021,0.593952476978302,0.6924476027488708,-0.6300675868988037,0.9808197021484375,0.5770359039306641,0.6429303288459778,0.41345810890197754,0.10451492667198181,0.6019124388694763,0.6871943473815918,-0.6090760827064514,0.9790830612182617,0.561538815498352,0.6441646218299866,0.4254140257835388,0.10671402513980865,0.584051787853241,0.6828435063362122,-0.5564228296279907,0.9663143157958984,0.531596839427948,0.6298936605453491,0.2166387289762497,0.9998909831047058,0.5298514366149902,0.6523120403289795,-0.2166833132505417,0.9999303817749023,0.6611467599868774,0.5510358214378357,0.17224490642547607,0.5687682032585144,0.6693912744522095,0.5663636922836304,-0.27990034222602844,0.9878631234169006,0.7082633972167969,0.6439980864524841,0.39688876271247864,0.6679937839508057,0.7332335710525513,0.6646692156791687,-0.05929037183523178,0.9931308627128601,0.6970034837722778,0.6621216535568237,0.41695699095726013,0.7494850754737854,0.7188460230827332,0.6827861666679382,-0.0357934832572937,0.9850900769233704,0.8128744959831238,0.6587539315223694,0.41269487142562866,0.8024200797080994,0.8454718589782715,0.6809835433959961,-0.0562504418194294,0.99216628074646
169,bridge,1,0.14809785783290863,0.60996013879776,0.035310689359903336,0.9999454021453857,0.12915128469467163,0.6138579249382019,0.05963415279984474,0.999878466129303,0.1289280503988266,0.6144292950630188,0.05947723612189293,0.9998279213905334,0.1288049966096878,0.6152349710464478,0.05938664451241493,0.9998944997787476,0.12835408747196198,0.6155051589012146,-0.00931447371840477,0.9999552965164185,0.12741748988628387,0.6173251271247864,-0.009367140009999275,0.9999542832374573,0.12655700743198395,0.6196421384811401,-0.00958196260035038,0.9999673366546631,0.13591507077217102,0.6290797591209412,0.18109144270420074,0.9998060464859009,0.13249129056930542,0.6331598162651062,-0.12118833512067795,0.9999611377716064,0.17044880986213684,0.6129209399223328,0.08618181943893433,0.9996530413627625,0.16919492185115814,0.6150245070457458,-0.003500942373648286,0.9999260306358337,0.2592217028141022,0.6321294903755188,0.37864452600479126,0.9995724558830261,0.22850298881530762,0.6592226028442383,-0.3181701898574829,0.9999958276748657,0.4008558988571167,0.6376537084579468,0.5056568384170532,0.046564482152462006,0.37820038199424744,0.6794401407241821,-0.4776238203048706,0.99248206615448,0.5288892984390259,0.6411508917808533,0.4581417739391327,0.09608609974384308,0.5466784834861755,0.6837626099586487,-0.5686616897583008,0.9896777272224426,0.574837327003479,0.6420734524726868,0.4762250781059265,0.10294633358716965,0.5937615633010864,0.6923608183860779,-0.6321452856063843,0.9805426001548767,0.5750544667243958,0.6420021057128906,0.41855067014694214,0.10191319137811661,0.6018095016479492,0.6872573494911194,-0.6115172505378723,0.9787730574607849,0.5593920350074768,0.6436718106269836,0.43073388934135437,0.10435202717781067,0.583859920501709,0.6829326748847961,-0.5587968230247498,0.96584153175354,0.531440019607544,0.6297950744628906,0.21683046221733093,0.9998921751976013,0.5297911763191223,0.652014970779419,-0.21687006950378418,0.9999308586120605,0.6613123416900635,0.5510066151618958,0.17279121279716492,0.5678695440292358,0.6702160835266113,0.5656883120536804,-0.27993839979171753,0.9877687096595764,0.7093398571014404,0.6439988613128662,0.3947853446006775,0.6696463823318481,0.7331473231315613,0.6646317839622498,-0.05999710410833359,0.9932318925857544,0.6970430612564087,0.6620157361030579,0.4148702621459961,0.7513123750686646,0.7187157869338989,0.6826730966567993,-0.036355603486299515,0.9853207468986511,0.8134204149246216,0.6594116687774658,0.4121982157230377,0.8035182356834412,0.8454958200454712,0.6810701489448547,-0.0567326620221138,0.9922521114349365
170,bridge,1,0.1480749249458313,0.6099444031715393,0.04248959571123123,0.9999478459358215,0.1290672868490219,0.6138580441474915,0.06653651595115662,0.9998835921287537,0.12885428965091705,0.6144306063652039,0.06638354063034058,0.9998346567153931,0.1287277638912201,0.615236759185791,0.06628607958555222,0.9998987913131714,0.1283043771982193,0.6154847145080566,-0.0014192976523190737,0.9999575018882751,0.12738962471485138,0.617290198802948,-0.0014686079230159521,0.9999565482139587,0.1265336275100708,0.6195999979972839,-0.0016849383246153593,0.9999690055847168,0.13579408824443817,0.6290920972824097,0.18702875077724457,0.9998137950897217,0.13243162631988525,0.633123517036438,-0.11356557160615921,0.9999632835388184,0.17043502628803253,0.6129188537597656,0.09301194548606873,0.9996690154075623,0.16914917528629303,0.6149477958679199,0.004769037012010813,0.9999298453330994,0.2592206597328186,0.6321559548377991,0.37932902574539185,0.9995814561843872,0.22843365371227264,0.6592299938201904,-0.30942755937576294,0.9999959468841553,0.4009324014186859,0.6374443769454956,0.5025072693824768,0.045015230774879456,0.37812912464141846,0.6793921589851379,-0.4747123420238495,0.9923505783081055,0.5287885069847107,0.6413425803184509,0.45592108368873596,0.09320186078548431,0.5464669466018677,0.6837635636329651,-0.5618998408317566,0.9893709421157837,0.5740488171577454,0.6432276964187622,0.4759995937347412,0.1004621684551239,0.5938756465911865,0.6924246549606323,-0.6246053576469421,0.9799784421920776,0.5755140781402588,0.6431035995483398,0.4180113971233368,0.09948000311851501,0.6018589735031128,0.6873722076416016,-0.6042802929878235,0.9781362414360046,0.5597332715988159,0.64368736743927,0.4287945330142975,0.10208354890346527,0.5838479399681091,0.683127224445343,-0.5521966218948364,0.9649813771247864,0.5291065573692322,0.629233181476593,0.2167791724205017,0.9998940825462341,0.5281282067298889,0.6509262323379517,-0.21682603657245636,0.9999322891235352,0.6636108756065369,0.5509229302406311,0.1686069816350937,0.5674630999565125,0.674206018447876,0.5636312365531921,-0.27875909209251404,0.9878652691841125,0.710416853427887,0.6439953446388245,0.39149487018585205,0.6712033748626709,0.7333343625068665,0.6646299362182617,-0.07059986889362335,0.9934639930725098,0.6971503496170044,0.6619405746459961,0.41126319766044617,0.753008246421814,0.7187178730964661,0.6826485395431519,-0.04911550506949425,0.985792875289917,0.8131968975067139,0.6647264957427979,0.40287402272224426,0.8043732643127441,0.8457561135292053,0.6818379759788513,-0.07565554231405258,0.9924570322036743
